Product Name,Brand,Price,Picture,Description,THC content,CBD content,Flower type,Category
GLASS: TREE TRUNK BONG,GLASS,$45   ,https://tymber-blaze-products.imgix.net/258f761c-6a15-4e73-8750-bf2577b48095.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Wheelhouse Cannabis Venice Dispensary is the top dispensary in Los Angeles. We have knowledgeable staff and carry the best top shelf cannabis products. |Come check us out. |If you are looking for cannabis near me, you have arrived at the right place.|",,,,Accessories
GLASS: ONE HITTER PIPES,GLASS,$5   ,https://tymber-blaze-products.imgix.net/ccb80c62-29db-4985-aaa0-3d808430a7fa.jpeg?auto=format&ixlib=react-9.8.1&h=300,"A one-hitter is a small pipe that, as the name suggests, holds about one hit of cannabis. They come in many different materials, mainly glass, or metal, and are shaped like a straight tube, with a bowl on one end and a mouthpiece on the other. One-hitters have a wide variety of styles and can range from beautifully blown glass to cigarette lookalikes for discretion. --------------|Wheelhouse Cannabis Venice Dispensary is the top dispensary in Los Angeles. We have knowledgeable staff and carry the best top shelf cannabis products. |Come check us out. |If you are looking for cannabis near me, you have arrived at the right place.|",,,,Accessories
STIIIZY: Standard Starter Kit Battery,STIIIZY,$20   ,https://tymber-blaze-products.imgix.net/33ea2fe9-94c7-474b-96f4-ac1638137d0d.jpg?auto=format&ixlib=react-9.8.1&h=300,"Stiiizy’s new, larger battery system provides some great qualities while still retaining a relatively small, physical shell. Stylized as the BIIIG battery, this product was specifically developed to offer the more active vapers a longer usage period for their vape pen and a better value for their purchase, while upholding Stiiizy’s reputation for impeccable performance.||------------------||Wheelhouse Cannabis Venice Dispensary is the top dispensary in Los Angeles. We have knowledgeable staff and carry the best top shelf cannabis products. |Come check us out. |If you are looking for cannabis near me, you have arrived at the right place.|",,,,Accessories
Wheelhouse Gift-Card ($75),Wheelhouse,$75   ,https://tymber-blaze-products.imgix.net/572a9f49-3ca4-429b-bf7b-b7de3212762e.jpeg?auto=format&ixlib=react-9.8.1&h=300,,,,,Accessories
Wheelhouse Gift-Card ($50),Wheelhouse,$50   ,https://tymber-blaze-products.imgix.net/a43981a5-c238-45d4-ac64-9bdc6fa03156.jpeg?auto=format&ixlib=react-9.8.1&h=300,,,,,Accessories
Wheelhouse Gift-Card ($25),Wheelhouse,$25   ,https://tymber-blaze-products.imgix.net/0bd3946f-1f7c-47f8-8ffd-bc0c2fb5c688.jpeg?auto=format&ixlib=react-9.8.1&h=300,,,,,Accessories
Wheelhouse Gift-Card ($100),Wheelhouse,$100   ,https://tymber-blaze-products.imgix.net/0f6024a0-29ed-46d6-b9ce-16fca2189fe0.jpeg?auto=format&ixlib=react-9.8.1&h=300,,,,,Accessories
Bob Marley: 1 1/14 Rolling Papers,,$3.50   ,https://tymber-blaze-products.imgix.net/23ec597f-bbf6-4df6-adb1-62308adad2b9.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Officially licensed Bob Marley rolling papers are available in the popular 1 1/4 size paper. Pure Hemp rolling papers with an all natural glue. Hand roll or use a 79mm rolling machine; whatever works best for you.

Welcome to Wheelhouse marijuana dispensary located in Venice, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed pick-up, and express pick-up if you pay online! Come see what Wheelhouse Cannabis Dispensary is all about!",,,,Accessories
GLOB MOPS: COTTON MOPS XL 300PK,,$15   ,https://tymber-blaze-products.imgix.net/a2f275fa-8ac7-4ed6-8d2f-8b8f4605310d.jpeg?auto=format&ixlib=react-9.8.1&h=300,"300 PREMIUM MOPS - Glob Mop XL 2.0 cotton swabs have 3x more cotton for better absorption and a strong wood center for durability.---------------Wheelhouse cannabis Dispensary in Venice is the top dispensary in Los Angeles. We have knowledgeable staff and top shelf cannabis products. If you're in VENICE, and want to experience excellent customer service and great products, Come check us out!, Wheelhouse is not your average cannabis store, having been awarded in Ventura County two years in a row by the VC Reporter! Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products!",,,,Accessories
Stainless Steel 5pk Pipe Screen,Wheelhouse,$1   ,https://tymber-blaze-products.imgix.net/f69b0199-4c0c-4694-9404-9de4a51bce75.png?auto=format&ixlib=react-9.8.1&h=300,"Welcome to Wheelhouse marijuana dispensary located in Port Hueneme, California. Wheelhouse is not your average cannabis store, having been awarded in Ventura County two years in a row by the VC Reporter! Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",,,,Accessories
Raw: 70mm Joint Roller,Wheelhouse,$8   ,https://tymber-blaze-products.imgix.net/466dac53-ede9-4b3e-8680-0f517a8d9bd3.png?auto=format&ixlib=react-9.8.1&h=300,"Welcome to Wheelhouse marijuana dispensary located in Port Hueneme, California. Wheelhouse is not your average cannabis store, having been awarded in Ventura County two years in a row by the VC Reporter! Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",,,,Accessories
STIIIZY: BIIIG Black Battery,STIIIZY,$35   ,https://tymber-blaze-products.imgix.net/3cb0130a-5ff3-4dcd-8bbf-2168057df94d.jpg?auto=format&ixlib=react-9.8.1&h=300,"Welcome to Wheelhouse marijuana dispensary located in Venice, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed pick-up, and express pick-up if you pay online! Come see what Wheelhouse Cannabis Dispensary is all about!",,,,Accessories
PLUGPLAY: Black Battery,PLUG N PLAY,$25   ,https://tymber-blaze-products.imgix.net/pp_blackbatt-181bf80f-7f67-49cc-befe-453eb528028b.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Proprietary battery for Plug N Play devices.--------------Welcome to Wheelhouse marijuana dispensary located in Port Hueneme, California. Wheelhouse is not your average cannabis store, having been awarded in Ventura County three years in a row by the VC Reporter! Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",,,,Accessories
CANN: Grapefruit Rosemary 6pk,CANN,$28   12.0 milligrams,https://tymber-blaze-products.imgix.net/cb2b54e6-f876-46bc-b738-9d914d4bc3a5.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Cann’s cannabis-infused social tonics are microdosed with THC & CBD, perfectly crafted to give you a light, refreshing buzz within 10-15 minutes. Made with grapefruit juice sourced from Florida, this social tonic is also infused with natural rosemary flavor and cannabis, prioritizing both effects and delicious taste. With the same balanced uplifted feeling as alcohol, but with 5 all-natural ingredients, 35 calories, and no hangover the next morning, Grapefruit Rosemary is the perfect substitute for that glass of wine or can of beer.||------------------|Wheelhouse Cannabis Venice Dispensary is the top dispensary in Los Angeles. We have knowledgeable staff and carry the best top shelf cannabis products. |Come check us out. |If you are looking for cannabis near me, you have arrived at the right place.|",THC: 12.0MG,CBD: 24.0MG,,Drinks
CANN: Lemon Lavender 6pk,CANN,$28   ,https://tymber-blaze-products.imgix.net/a060c106-a559-411b-8a8e-f8be492a560d.png?auto=format&ixlib=react-9.8.1&h=300,"Smooth and unexpected, Lemon Lavender is a fan favorite. Refreshing and not too sweet, a Lemon Lavender Cann will leave you feeling perfectly social and just a little buzzed. Have one or have five: no hangovers here, just the right amount of lift wrapped up in a delicious beverage. 2mg THC 4mg CBD per can (1:2). Wheelhouse cannabis Dispensary in Venice is the top dispensary in Los Angeles. We have knowledgeable staff and top shelf cannabis products. If you're in VENICE, and want to experience excellent customer service and great products, Come check us out!",,,,Drinks
CANN: Blood Orange Cardamom 6pk,CANN,$28   8.0 milligrams,https://tymber-blaze-products.imgix.net/521ea222-8d7c-4a11-8c5a-0da35e09c434.png?auto=format&ixlib=react-9.8.1&h=300,"Juicy and bright, Blood Orange Cardamom is a lightly spiced treat that doesn’t disappoint. Designed for fun, it’s a tasty delight that will leave you feeling great. Whether you’re sipping one or downing several, these Canns will make you feel light and happy – no hangover ever. 2mg of THC & 4mg of CBD in each can.

Welcome to Wheelhouse marijuana dispensary located in Venice, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed pick-up, and express pick-up if you pay online! Come see what Wheelhouse Cannabis Dispensary is all about!",THC: 2.0MG,CBD: 4.0MG,,"Drinks, Fresh Drop, Just In!"
Uncle Arnie's: Sweet Peach Iced Tea 100mg,UNCLE ARNIE'S,$12   100.0 milligrams,https://tymber-blaze-products.imgix.net/1f1c6b73-3c8c-427d-b3e1-92640c7464be-aa1be4c8-b487-4371-8608-e91d328b27b3.png?auto=format&ixlib=react-9.8.1&h=300,"An apple a day keeps the doctors away. Packed with 100mg of THC, this crisp apple juice delivers a refreshing way to relax. It's best served chilled but can also be poured room temperature. Thanks to nano-emulsion technology, you can control your high or get as lit as you want by using the dosed measurement system. Get ready because it only take about 20 minutes for your rocket to blast off.

Wheelhouse Cannabis Venice Dispensary is the top dispensary in Los Angeles. We have knowledgeable staff and carry the best top shelf cannabis products. |Come check us out. |If you are looking for cannabis near me, you have arrived at the right place.",,,HYBRID,Drinks
Uncle Arnie's: Pineapple Punch 100mg,UNCLE ARNIE'S,$12   100.0 milligrams,https://tymber-blaze-products.imgix.net/2ac6b9d2-ec67-445d-a4a1-53eadb2a8ca9.jpg?auto=format&ixlib=react-9.8.1&h=300,"An apple a day keeps the doctors away. Packed with 100mg of THC, this crisp apple juice delivers a refreshing way to relax. It's best served chilled but can also be poured room temperature. Thanks to nano-emulsion technology, you can control your high or get as lit as you want by using the dosed measurement system. Get ready because it only take about 20 minutes for your rocket to blast off.

Wheelhouse Cannabis Venice Dispensary is the top dispensary in Los Angeles. We have knowledgeable staff and carry the best top shelf cannabis products. |Come check us out. |If you are looking for cannabis near me, you have arrived at the right place.",,,HYBRID,Drinks
Uncle Arnie's: Iced Tea Lemonade 100mg,UNCLE ARNIE'S,$12   100.0 milligrams,https://tymber-blaze-products.imgix.net/iced-tea-lemonade-fa7bbf1f-ed65-4cc8-8a02-96f12817a80c.jpeg?auto=format&ixlib=react-9.8.1&h=300,"An apple a day keeps the doctors away. Packed with 100mg of THC, this crisp apple juice delivers a refreshing way to relax. It's best served chilled but can also be poured room temperature. Thanks to nano-emulsion technology, you can control your high or get as lit as you want by using the dosed measurement system. Get ready because it only take about 20 minutes for your rocket to blast off.

Wheelhouse Cannabis Venice Dispensary is the top dispensary in Los Angeles. We have knowledgeable staff and carry the best top shelf cannabis products. |Come check us out. |If you are looking for cannabis near me, you have arrived at the right place.",,,HYBRID,Drinks
Uncle Arnie's: Apple Juice 100mg,UNCLE ARNIE'S,$12   100.0 milligrams,https://tymber-blaze-products.imgix.net/2ac6b9d2-ec67-445d-a4a1-53eadb2a8ca9.jpg?auto=format&ixlib=react-9.8.1&h=300,"An apple a day keeps the doctors away. Packed with 100mg of THC, this crisp apple juice delivers a refreshing way to relax. It's best served chilled but can also be poured room temperature. Thanks to nano-emulsion technology, you can control your high or get as lit as you want by using the dosed measurement system. Get ready because it only take about 20 minutes for your rocket to blast off.

Wheelhouse Cannabis Venice Dispensary is the top dispensary in Los Angeles. We have knowledgeable staff and carry the best top shelf cannabis products. |Come check us out. |If you are looking for cannabis near me, you have arrived at the right place.",,,HYBRID,Drinks
St Ides: Maui Mango 100mg High Tea,ST Ides,$8   100.0 milligrams,https://tymber-blaze-products.imgix.net/27aedc4f-1312-4c47-858d-2b59a49eab02.png?auto=format&ixlib=react-9.8.1&h=300,"Whether you’re trying to blast off to the moon or just catch vibes, our special proprietary formula features nano emulsion tech designed for rapid onset that’ll get you where you want to be.---------------Welcome to Wheelhouse marijuana dispensary located in Port Hueneme, California. Wheelhouse is not your average cannabis store, having been awarded in Ventura County three years in a row by the VC Reporter! Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",THC: 100.0MG,,HYBRID,"Drinks, New, Just In!"
St Ides: Georgia Peach High Tea 100mg,ST Ides,$8   100.0 milligrams,https://tymber-blaze-products.imgix.net/1183b6b1-314f-4793-b9c3-e769717d78a1.jpg?auto=format&ixlib=react-9.8.1&h=300,"Whether you’re trying to blast off to the moon or just catch vibes, our special proprietary formula features nano emulsion tech designed for rapid onset that’ll get you where you want to be.---------------Welcome to Wheelhouse marijuana dispensary located in Port Hueneme, California. Wheelhouse is not your average cannabis store, having been awarded in Ventura County three years in a row by the VC Reporter! Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",THC: 100.0MG,,HYBRID,"Drinks, New, Just In!"
St Ides: Fruit Punch 100mg High Punch,ST Ides,$8   100.0 milligrams,https://tymber-blaze-products.imgix.net/high-punch-0b38b059-4c1d-4512-8267-c890b178b2d9.png?auto=format&ixlib=react-9.8.1&h=300,"Whether you’re trying to blast off to the moon or just catch vibes, our special proprietary formula features nano emulsion tech designed for rapid onset that’ll get you where you want to be.---------------Welcome to Wheelhouse marijuana dispensary located in Port Hueneme, California. Wheelhouse is not your average cannabis store, having been awarded in Ventura County three years in a row by the VC Reporter! Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",THC: 100.0MG,,HYBRID,"Drinks, New, Just In!"
Syreness: Rest + Restore 2.5mg CBD 1:1 Drink,SYRENESS,$8   2.5 milligrams,https://tymber-blaze-products.imgix.net/Screenshot-2024-02-22-at-5-31-23-PM-c52b938e-386e-461e-af62-f556867652d4.png?auto=format&ixlib=react-9.8.1&h=300,"Syreness Rest + Restore helps you unwind and replenish with 2.5 mg of premium THC, 2.5 mg of CBD, Ashwagandha, and Rhodiola to promote relaxation and restore inner balance.

Welcome to Wheelhouse marijuana dispensary located in Venice, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed pick-up, and express pick-up if you pay online! Come see what Wheelhouse Cannabis Dispensary is all about!",THC: 2.5MG,CBD: 2.5MG,INDICA,"Drinks, Just In!, New"
Syreness: Arouse + Awaken 2.5mg Drink,SYRENESS,$8   2.5 milligrams,https://tymber-blaze-products.imgix.net/Screenshot-2024-02-22-at-5-31-47-PM-d49a549b-a8de-44b4-9141-247cdcb7b31b.png?auto=format&ixlib=react-9.8.1&h=300,"Syreness Arouse + Awaken is an uplifting tonic infused with 2.5 mg of premium THC, Maca, and Red Ginseng to ignite your senses and invigorate your spirit. Experience a gentle stimulation that sparks creativity and fuels your daily journey.

Welcome to Wheelhouse marijuana dispensary located in Venice, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed pick-up, and express pick-up if you pay online! Come see what Wheelhouse Cannabis Dispensary is all about!",THC: 2.5MG,,SATIVA,"Drinks, New, Just In!"
CREWNECK: LIGHT BLUE (XXXL),Wheelhouse,$33   ,https://tymber-s3.imgix.net/catalogue/categories/defaults/generic_box.jpg?s=43945452b2030b86005d8091c30faf64&auto=format&ixlib=react-9.8.1&h=300,,,,,Apparel
CREWNECK: LIGHT BLUE (XXL),Wheelhouse,$33   ,https://tymber-s3.imgix.net/catalogue/categories/defaults/generic_box.jpg?s=43945452b2030b86005d8091c30faf64&auto=format&ixlib=react-9.8.1&h=300,,,,,Apparel
CREWNECK: LIGHT BLUE (XL),Wheelhouse,$33   ,https://tymber-s3.imgix.net/catalogue/categories/defaults/generic_box.jpg?s=43945452b2030b86005d8091c30faf64&auto=format&ixlib=react-9.8.1&h=300,,,,,Apparel
CREWNECK: GRAY (XXXL),Wheelhouse,$33   ,https://tymber-s3.imgix.net/catalogue/categories/defaults/generic_box.jpg?s=43945452b2030b86005d8091c30faf64&auto=format&ixlib=react-9.8.1&h=300,,,,,Apparel
CREWNECK: GRAY (XXL),Wheelhouse,$33   ,https://tymber-s3.imgix.net/catalogue/categories/defaults/generic_box.jpg?s=43945452b2030b86005d8091c30faf64&auto=format&ixlib=react-9.8.1&h=300,,,,,Apparel
CREWNECK: DARK BLUE (XXXL),Wheelhouse,$33   ,https://tymber-s3.imgix.net/catalogue/categories/defaults/generic_box.jpg?s=43945452b2030b86005d8091c30faf64&auto=format&ixlib=react-9.8.1&h=300,,,,,Apparel
CREWNECK: DARK BLUE (S),Wheelhouse,$33   ,https://tymber-s3.imgix.net/catalogue/categories/defaults/generic_box.jpg?s=43945452b2030b86005d8091c30faf64&auto=format&ixlib=react-9.8.1&h=300,,,,,Apparel
CREWNECK: BLACK (XXXL),Wheelhouse,$33   ,https://tymber-s3.imgix.net/catalogue/categories/defaults/generic_box.jpg?s=43945452b2030b86005d8091c30faf64&auto=format&ixlib=react-9.8.1&h=300,,,,,Apparel
CREWNECK: BLACK (XXL),Wheelhouse,$33   ,https://tymber-s3.imgix.net/catalogue/categories/defaults/generic_box.jpg?s=43945452b2030b86005d8091c30faf64&auto=format&ixlib=react-9.8.1&h=300,,,,,Apparel
CREWNECK: BLACK (S),Wheelhouse,$33   ,https://tymber-s3.imgix.net/catalogue/categories/defaults/generic_box.jpg?s=43945452b2030b86005d8091c30faf64&auto=format&ixlib=react-9.8.1&h=300,,,,,Apparel
CREWNECK: BLACK (M),Wheelhouse,$33   ,https://tymber-s3.imgix.net/catalogue/categories/defaults/generic_box.jpg?s=43945452b2030b86005d8091c30faf64&auto=format&ixlib=react-9.8.1&h=300,,,,,Apparel
BEANIE: WHEELHOUSE STEEL BLUE,,$28   ,https://tymber-blaze-products.imgix.net/IMG_7395-2-Large-1da19d13-1c8d-480e-a083-cf39a66b33e1.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Welcome to Wheelhouse marijuana dispensary located in Port Hueneme, California. Wheelhouse is not your average cannabis store, having been awarded in Ventura County four years in a row by the VC Reporter! Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",,,,Apparel
Beanie: Wheelhouse Orange,,$28   ,https://tymber-blaze-products.imgix.net/67bedce6-9f36-4219-b7b2-521b46c56a52.jpg?auto=format&ixlib=react-9.8.1&h=300,"Welcome to Wheelhouse marijuana dispensary located in Port Hueneme, California. Wheelhouse is not your average cannabis store, having been awarded in Ventura County four years in a row by the VC Reporter! Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",,,,Apparel
Beanie: Wheelhouse Maroon,,$28   ,https://tymber-blaze-products.imgix.net/52e41a41-f0d7-424a-a830-671e0f4ee48e.jpg?auto=format&ixlib=react-9.8.1&h=300,"Welcome to Wheelhouse marijuana dispensary located in Port Hueneme, California. Wheelhouse is not your average cannabis store, having been awarded in Ventura County four years in a row by the VC Reporter! Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",,,,Apparel
Beanie: Wheelhouse Green,,$28   ,https://tymber-blaze-products.imgix.net/IMG_7394-2-Large-e63f5e0b-1807-4176-a95f-8bbd57629a41.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Welcome to Wheelhouse marijuana dispensary located in Port Hueneme, California. Wheelhouse is not your average cannabis store, having been awarded in Ventura County four years in a row by the VC Reporter! Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",,,,Apparel
Beanie: Wheelhouse Brown,,$28   ,https://tymber-blaze-products.imgix.net/IMG_7396-2-Large-52870fd8-2735-4559-acf7-91641a6b334b.jpeg?auto=format&ixlib=react-9.8.1&h=300,,,,,Apparel
Beanie: Wheelhouse Black,,$28   ,https://tymber-blaze-products.imgix.net/76c8d2ac-b503-4351-9de7-b214a0eaa698.jpg?auto=format&ixlib=react-9.8.1&h=300,"Welcome to Wheelhouse marijuana dispensary located in Port Hueneme, California. Wheelhouse is not your average cannabis store, having been awarded in Ventura County three years in a row by the VC Reporter! Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",,,,Apparel
Wheelhouse: Black (XL) Zip-Up Hoodies By Industry Horror Autism Awareness,Wheelhouse,$50   ,https://tymber-s3.imgix.net/catalogue/categories/defaults/generic_box.jpg?s=43945452b2030b86005d8091c30faf64&auto=format&ixlib=react-9.8.1&h=300,,,,,Apparel
Wheelhouse: Black (X-Small) Zip-Up Hoodies By Industry Horror Autism Awareness,Wheelhouse,$50   ,https://tymber-s3.imgix.net/catalogue/categories/defaults/generic_box.jpg?s=43945452b2030b86005d8091c30faf64&auto=format&ixlib=react-9.8.1&h=300,,,,,Apparel
Wheelhouse: Black (Medium) Zip Up Hoodies By Industry Horror Autism Awareness,Wheelhouse,$50   ,https://tymber-s3.imgix.net/catalogue/categories/defaults/generic_box.jpg?s=43945452b2030b86005d8091c30faf64&auto=format&ixlib=react-9.8.1&h=300,,,,,Apparel
Cali Heights: Zkittles x Cali-O 1G Crumble,CALI HEIGHTS,$25   1 gram,https://tymber-blaze-products.imgix.net/3b7a190e-e7e5-4f1d-9f47-b92a999ae510.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Zkittlez, also known as ""Skittles "", ""Skittlz "" and ""Island Skittles"" is an indica marijuana strain bred from a mix of Grape Ape and Grapefruit that is crossed with another undisclosed strain. This strain features chunky colas that explode in a spectrum of light green hues and emit a sweet, tropical blend of fruit flavors. The effects of Zkittlez are calming, leaving consumers focused, alert, and happy while relaxing the body to help unwind any time of day.

Welcome to Wheelhouse marijuana dispensary located in Venice, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed pick-up, and express pick-up if you pay online! Come see what Wheelhouse Cannabis Dispensary is all about!",THC: 78.8%,,INDICA,"Concentrates, Exclusive"
Beard Bros: Full Spectrum High THC RSO Syringe 1g,BEARD BROS,$45   1 gram,https://tymber-blaze-products.imgix.net/461af4d8-3c7c-47bb-a756-872eed681e7c.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Beard Bros. Pharms full-spectrum Rick Simpson Oil (RSO) is a highly potent and versatile product. Available in both high-THC and high-CBD formulations, it can be ingested directly or infused into edibles or topical remedies. Smartly packaged in child-resistant containers with a dosage-labeled syringe for mess-free dispensing and easy storage, the product appeals to medical users and those who desire potent relief in an easy-to-dose system.

Welcome to Wheelhouse marijuana dispensary located in Venice, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed pick-up, and express pick-up if you pay online! Come see what Wheelhouse Cannabis Dispensary is all about!",THC: 738.0MG,CBD: 1.6MG,HYBRID,Concentrates
Cali Heights: Cherry Dosi 1G Crumble,CALI HEIGHTS,$25   1 gram,https://tymber-blaze-products.imgix.net/e269c24e-8976-45f2-b265-c57048026539.jpg?auto=format&ixlib=react-9.8.1&h=300,"Cherry Do-Si-Dos, also known as “Cherry Dosidos,” is a hybrid weed strain made by crossing Phantom Cookies with Dosidos. The effects of Cherry Do-Si-Dos are reported to feel balancing. Reviewers on Leafly who have smoked this strain say it makes them feel relaxed, creative, and tingly.

Welcome to Wheelhouse marijuana dispensary located in Venice, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed pick-up, and express pick-up if you pay online! Come see what Wheelhouse Cannabis Dispensary is all about!",THC: 84.41%,,HYBRID,"Concentrates, Exclusive"
Beard Bros: Full Spectrum High CBD RSO Syringe 1g,BEARD BROS,$45   1 gram,https://tymber-blaze-products.imgix.net/461af4d8-3c7c-47bb-a756-872eed681e7c.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Beard Bros. Pharms full-spectrum Rick Simpson Oil (RSO) is a highly potent and versatile product. Available in both high-THC and high-CBD formulations, it can be ingested directly or infused into edibles or topical remedies. Smartly packaged in child-resistant containers with a dosage-labeled syringe for mess-free dispensing and easy storage, the product appeals to medical users and those who desire potent relief in an easy-to-dose system.

Welcome to Wheelhouse marijuana dispensary located in Venice, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed pick-up, and express pick-up if you pay online! Come see what Wheelhouse Cannabis Dispensary is all about!",THC: 15.0MG,CBD: 587.5MG,,Concentrates
Papa Select: Garlic Juice Premium Rosin Badder 1G,PAPA SELECT,$70   1.0 grams,https://tymber-blaze-products.imgix.net/5015e536-ffb5-488d-ad75-3faf4f4b2412.jpg?auto=format&ixlib=react-9.8.1&h=300,"Garlic Juice Strain is a classic indica cultivar with a full-body expression. The nose offers an earthy, floral scent that produces a thick cloud when consumed. The effects are body-centric, lulling a deep relaxation that subtly builds over time.

Welcome to Wheelhouse marijuana dispensary located in Venice, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed pick-up, and express pick-up if you pay online! Come see what Wheelhouse Cannabis Dispensary is all about! Hide",THC: 70.53%,CBD: 0.02%,,"Concentrates, Just In!"
